displayName,active,aliases,notes,details
Travelers Commercial Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-0111"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""40282""}}"
Travelers Commercial Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""315-424-5645"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""36137""}}"
Travelers Home and Marine Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-0111"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""27998""}}"
Travelers Indemnity Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-0111"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""25658""}}"
Travelers Indemnity Company of America,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-4869"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""25666""}}"
Travelers Indemnity Company of Connecticut,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""203-277-6850"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""25682""}}"
Travelers Personal Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-0111"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""38130""}}"
Travelers Personal Security Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""36145""}}"
Travelers Property Casualty Company of America,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-277-0111"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""stpaultravelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""25674""}}"
Travelers Property Casualty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""315-424-5645"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""36161""}}"
Trenwick America Reinsurance Corporation,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Norwalk"",""hidden_phone"":""203-418-4101"",""hidden_state"":""Connecticut"",""hidden_street"":""40 Richards Avenue, 3rd Floor"",""hidden_website"":""http://www.trenwick.com"",""hidden_zipcode"":""06854"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Trenwick America Reinsurance"",""hidden_naic_number"":""34894""}}"
Tri-State Insurance Company of Minnesota,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Des Moines"",""hidden_phone"":""515-473-3000"",""hidden_state"":""Iowa"",""hidden_street"":""PO Box 1594"",""hidden_website"":""cwgins.com"",""hidden_zipcode"":""50306"",""hidden_domicile"":""Iowa"",""hidden_group_name"":""W.R. Berkley Corp Group"",""hidden_naic_number"":""31003""}}"
Trinity Universal Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jacksonville"",""hidden_phone"":""904-245-5644"",""hidden_state"":""Florida"",""hidden_street"":""12926 Gran Bay Parkway West"",""hidden_zipcode"":""32258"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""19887""}}"
Trisura Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Oklahoma City"",""hidden_phone"":""404-594-4960"",""hidden_state"":""Oklahoma"",""hidden_street"":""210 Park Avenue, Suite 1300"",""hidden_website"":""www.trisura.com"",""hidden_zipcode"":""73102"",""hidden_domicile"":""Oklahoma"",""hidden_group_name"":""Trisura Insurance Group"",""hidden_naic_number"":""22225""}}"
Triton Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Fort Worth"",""hidden_email"":""hilary.cos@omf.com"",""hidden_phone"":""800-348-7570"",""hidden_state"":""Texas"",""hidden_street"":""3001 Meacham Boulevard, Suite 100"",""hidden_zipcode"":""76137"",""hidden_domicile"":""Texas"",""hidden_group_name"":""OneMain Holdings Inc. Grp"",""hidden_naic_number"":""41211""}}"
Triumphe Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Richfield"",""hidden_state"":""Ohio"",""hidden_street"":""3250 Interstate Drive"",""hidden_zipcode"":""44286"",""hidden_domicile"":""Ohio"",""hidden_group_name"":""American Financial Group"",""hidden_naic_number"":""41106""}}"
Truck Insurance Exchange,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Woodland Hills"",""hidden_email"":""mary.aguilera@bristolwest.com"",""hidden_phone"":""818-965-0433"",""hidden_state"":""California"",""hidden_street"":""6301 Owensmouth Avenue"",""hidden_zipcode"":""91367"",""hidden_group_name"":""Farmers Insurance Group"",""hidden_naic_number"":""21709""}}"
Trumbull Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-547-5000"",""hidden_state"":""Connecticut"",""hidden_street"":""One Hartford Plaza"",""hidden_website"":""www.thehartford.com"",""hidden_zipcode"":""06155"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Hartford Fire & Casualty Group"",""hidden_naic_number"":""27120""}}"
Trusted Resource Underwriters Exchange of Ohio,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Boston"",""hidden_state"":""Massachusetts"",""hidden_street"":""C/O Trusted Resource Underwriters, Llc, 75 State Street, Suite 100 #2307"",""hidden_website"":""www.amig.com"",""hidden_zipcode"":""02109"",""hidden_group_name"":""Munich Reinsurance Group"",""hidden_naic_number"":""38652""}}"
Tudor Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Franklin Lakes"",""hidden_phone"":""201-847-8600"",""hidden_state"":""New Jersey"",""hidden_street"":""400 Parson's Pond Drive"",""hidden_website"":""www.westernworld.com"",""hidden_zipcode"":""07417"",""hidden_group_name"":""American International Group"",""hidden_naic_number"":""37982""}}"
Twin City Fire Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_phone"":""860-547-5000"",""hidden_state"":""Connecticut"",""hidden_street"":""One Hartford Plaza"",""hidden_website"":""www.thehartford.com"",""hidden_zipcode"":""06155"",""hidden_domicile"":""Indiana"",""hidden_group_name"":""Hartford Fire & Casualty Group"",""hidden_naic_number"":""29459""}}"
U.S. Specialty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Houston"",""hidden_phone"":""713-462-1000"",""hidden_state"":""Texas"",""hidden_street"":""13403 Northwest Freeway"",""hidden_website"":""www.ussic.com"",""hidden_zipcode"":""77040"",""hidden_domicile"":""Texas"",""hidden_group_name"":""Tokio Marine Holdings"",""hidden_naic_number"":""29599""}}"
US Coastal Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jonesville"",""hidden_phone"":""352-224-2820"",""hidden_state"":""Florida"",""hidden_street"":""301 NW 138th Terrace"",""hidden_zipcode"":""32669"",""hidden_domicile"":""New York"",""hidden_group_name"":""Cabrillo Holding Group"",""hidden_naic_number"":""15358""}}"
USAA Casualty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Montpelier"",""hidden_phone"":""800-531-8111"",""hidden_state"":""Vermont"",""hidden_street"":""PO Box 158"",""hidden_website"":""www.usaa.com"",""hidden_zipcode"":""05601"",""hidden_domicile"":""Texas"",""hidden_group_name"":""USAA Group"",""hidden_naic_number"":""25968""}}"
USAA General Indemnity Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""San Antonio"",""hidden_state"":""Texas"",""hidden_street"":""9800 Fredericksburg Road"",""hidden_website"":""www.usaa.com"",""hidden_zipcode"":""78288"",""hidden_domicile"":""Texas"",""hidden_group_name"":""USAA Group"",""hidden_naic_number"":""18600""}}"
Union Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Des Moines"",""hidden_phone"":""800-870-1170"",""hidden_state"":""Iowa"",""hidden_street"":""PO Box 1594"",""hidden_website"":""cwgins.com"",""hidden_zipcode"":""50306"",""hidden_domicile"":""Iowa"",""hidden_group_name"":""W.R. Berkley Corp Group"",""hidden_naic_number"":""25844""}}"
Union Insurance Company of Providence,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Des Moines"",""hidden_state"":""Iowa"",""hidden_street"":""PO Box 712"",""hidden_website"":""www.emcinsurance.com"",""hidden_zipcode"":""50303"",""hidden_domicile"":""Iowa"",""hidden_group_name"":""EMC Ins.Co. Group"",""hidden_naic_number"":""21423""}}"
Union Mutual Fire Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Montpelier"",""hidden_state"":""Vermont"",""hidden_street"":""PO Box 158"",""hidden_website"":""www.unionmutual.com"",""hidden_zipcode"":""05601"",""hidden_domicile"":""Vermont"",""hidden_group_name"":""Union Mutual Vermont"",""hidden_naic_number"":""25860""}}"
United Americas Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""New York"",""hidden_state"":""New York"",""hidden_street"":""110 East 55th Street, 12th Floor"",""hidden_zipcode"":""10022"",""hidden_domicile"":""New York"",""hidden_group_name"":""Buttonwood Holdings Investment Grp"",""hidden_naic_number"":""36285""}}"
United Farm Family Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Albany"",""hidden_state"":""New York"",""hidden_street"":""PO Box 656"",""hidden_website"":""www.farmfamily.com"",""hidden_zipcode"":""12201"",""hidden_domicile"":""New York"",""hidden_group_name"":""Brookfield Asset Mgmt Reins Partners Ltd"",""hidden_naic_number"":""29963""}}"
United Financial Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Mayfield Village"",""hidden_state"":""Ohio"",""hidden_street"":""300 N. Commons Boulevard"",""hidden_website"":""progressive.com"",""hidden_zipcode"":""44143"",""hidden_domicile"":""Ohio"",""hidden_group_name"":""Progressive Group"",""hidden_naic_number"":""11770""}}"
United Fire & Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Cedar Rapids"",""hidden_state"":""Iowa"",""hidden_street"":""118 Second Avenue SE"",""hidden_website"":""www.unitedfiregroup.com"",""hidden_zipcode"":""52401"",""hidden_domicile"":""Iowa"",""hidden_group_name"":""United Fire and Casualty Group"",""hidden_naic_number"":""13021""}}"
United Frontier Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Lockport"",""hidden_state"":""New York"",""hidden_street"":""195 Davison Road"",""hidden_website"":""www.unitedfrontier.com"",""hidden_zipcode"":""14094"",""hidden_domicile"":""New York"",""hidden_naic_number"":""16250""}}"
United Services Automobile Association,true,,,"{""_hiddenImportFields"":{""hidden_city"":""San Antonio"",""hidden_phone"":""800-531-8111"",""hidden_state"":""Texas"",""hidden_street"":""9800 Fredericksburg Road"",""hidden_website"":""www.usaa.com"",""hidden_zipcode"":""78288"",""hidden_domicile"":""Texas"",""hidden_group_name"":""USAA Group"",""hidden_naic_number"":""25941""}}"
United States Fidelity and Guaranty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Hartford"",""hidden_state"":""Connecticut"",""hidden_street"":""One Tower Square"",""hidden_website"":""www.travelers.com"",""hidden_zipcode"":""06183"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Travelers Group"",""hidden_naic_number"":""25887""}}"
United States Fire Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Morristown"",""hidden_phone"":""973-490-6600"",""hidden_state"":""New Jersey"",""hidden_street"":""PO Box 1973"",""hidden_website"":""www.cfins.com"",""hidden_zipcode"":""07962"",""hidden_domicile"":""Delaware"",""hidden_group_name"":""Fairfax Group"",""hidden_naic_number"":""21113""}}"
United States Liability Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Wayne"",""hidden_phone"":""800-523-5545"",""hidden_state"":""Pennsylvania"",""hidden_street"":""1190 Devon Park Drive, PO Box 6700"",""hidden_website"":""www.usli.com"",""hidden_zipcode"":""19087"",""hidden_domicile"":""Nebraska"",""hidden_group_name"":""Berkshire Hathaway Group"",""hidden_naic_number"":""25895""}}"
United Wisconsin Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Milwaukee"",""hidden_phone"":""262-787-7700"",""hidden_state"":""Wisconsin"",""hidden_street"":""PO Box 3026"",""hidden_website"":""www.unitedheartland.biz"",""hidden_zipcode"":""53201"",""hidden_domicile"":""Wisconsin"",""hidden_group_name"":""BCBS of MI Group"",""hidden_naic_number"":""29157""}}"
Unitrin Advantage Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jacksonville"",""hidden_phone"":""904-245-5644"",""hidden_state"":""Florida"",""hidden_street"":""12926 Gran Bay Parkway West"",""hidden_website"":""www.unitrin.com"",""hidden_zipcode"":""32258"",""hidden_domicile"":""New York"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""10881""}}"
Unitrin Auto and Home Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jacksonville"",""hidden_phone"":""904-245-5644"",""hidden_state"":""Florida"",""hidden_street"":""5555 Gate Parkway West, Suite 500"",""hidden_website"":""www.unitrin.com"",""hidden_zipcode"":""32256"",""hidden_domicile"":""New York"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""16063""}}"
Unitrin Direct Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Chicago"",""hidden_phone"":""312-661-4700"",""hidden_state"":""Illinois"",""hidden_street"":""One East Wacker Drive"",""hidden_website"":""www.unitrindirect.com"",""hidden_zipcode"":""60601"",""hidden_domicile"":""Illinois"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""10226""}}"
Unitrin Direct Property & Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Chicago"",""hidden_state"":""Illinois"",""hidden_street"":""One East Wacker Drive, 37th Floor"",""hidden_website"":""www.unitrindirect.com"",""hidden_zipcode"":""60601"",""hidden_domicile"":""Illinois"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""10915""}}"
Unitrin Preferred Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jacksonville"",""hidden_phone"":""904-245-5644"",""hidden_state"":""Florida"",""hidden_street"":""5555 Gate Parkway West, Suite 500"",""hidden_website"":""www.unitrin.com"",""hidden_zipcode"":""32256"",""hidden_domicile"":""New York"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""25909""}}"
Unitrin Safeguard Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Jacksonville"",""hidden_phone"":""262-207-8500"",""hidden_state"":""Florida"",""hidden_street"":""12926 Gran Bay Parkway West"",""hidden_website"":""www.unitrin.com"",""hidden_zipcode"":""32258"",""hidden_domicile"":""Wisconsin"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""40703""}}"
Universal Fire & Casualty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Waterford"",""hidden_email"":""compliance@ufcic.com"",""hidden_phone"":""800-874-8742"",""hidden_state"":""Michigan"",""hidden_street"":""2850 Dixie Hwy, Suite 100"",""hidden_website"":""www.universalbail.com"",""hidden_zipcode"":""48328"",""hidden_domicile"":""Indiana"",""hidden_group_name"":""Universal Shield Insurance Group"",""hidden_naic_number"":""32867""}}"
Universal North America Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Sarasota"",""hidden_phone"":""941-378-8851"",""hidden_state"":""Florida"",""hidden_street"":""101 Paramount Drive, Suite 220"",""hidden_website"":""www.uihna.com"",""hidden_zipcode"":""34232"",""hidden_domicile"":""Texas"",""hidden_group_name"":""B Alliance Group"",""hidden_naic_number"":""10759""}}"
